Time;FEEDER #1 P80;FEEDER #2 P80;FEEDER #3 P80;NEW FEED BELT SCALE;NEW FEED P80;PEBBLE PRODUCT F80;SAG MILL FEED DENSITY;SM. PROC WATER FLOW;SM Total Feed Rate (Tonnage);Motor 1 Torque Real;Mill Power;SM Main Bearing FE (RHS) Pressure;SM Main Bearing DE (RHS) Pressure;Mill Speed Actual;SAG Mill Motors;SAG % Critical Speed;SAG Microphone #1;SAG PMD % Sound;CV2 Camera Pebbles;SM Scrn/Disch PB Wtr Flow;SAG SCRN MOT CUR;PEB CRUSHER POWER;PEB CV #1 BELT SCALE;PEBBLE CRUSHER GAP;PEB CV #6 WEIGHTOMETER
20-03-2019 11:15;2.451068;2.114706;2.378789;1752.865;2.257306;27.43276;52;1674.139;2027.295;91.3725;12603.33;7302.217;6539.886;10.4825;104;78.72137;103.5615;47.23664;40.33544;300;33.72318;254.5998;248.3335;16.47202;0.5190611
20-03-2019 11:15;2.387184;2.123568;2.380341;1758.892;2.240762;27.47413;52;1668.483;2054.963;91.00667;12560;7331.254;6564.645;10.48667;104;78.75892;103.4211;46.90528;40.33544;300;33.56032;249.3202;246.1507;16.47202;0.5355917
20-03-2019 11:15;2.334673;2.129194;2.377517;1761.948;2.231698;27.36658;52;1728.99;2040.208;90.90334;12570;7334.2;6506.851;10.48;104;78.68384;103.9928;46.77424;40.33544;300;33.73284;252.8847;248.6931;16.47202;0.5521223
20-03-2019 11:15;2.325399;2.141949;2.372244;1770.764;2.227058;27.25598;52;1734.096;2023.816;91.2725;12575;7299.692;6566.504;10.4925;104;78.73389;103.331;45.80056;40.33544;300;33.52008;253.5409;243.6421;16.47202;0.5182346
20-03-2019 11:15;2.293272;2.154394;2.369391;1743.313;2.225727;26.96403;52;1716.152;2043.793;91.21;12576.67;7297.729;6544.866;10.49;104;78.75892;103.2003;47.8662;40.33544;300;33.70869;256.0342;242.1932;16.47202;0.5025305
20-03-2019 11:15;2.285571;2.163757;2.370557;1742.474;2.228064;26.92974;52;1686.59;2036.637;91.08334;12543.33;7310.213;6572.781;10.48;104;78.75892;102.2685;48.89922;40.33544;300;33.74492;253.3608;241.737;16.47202;0.4959182
20-03-2019 11:16;2.283071;2.158741;2.373286;1750.984;2.225695;26.94709;52;1685.847;2040.909;91.24667;12596.67;7338.409;6494.928;10.48;104;78.75892;103.2784;48.43576;40.33544;300;33.79321;252.2316;242.9834;16.47202;0.5025305
20-03-2019 11:16;2.278977;2.163545;2.371938;1761.41;2.225824;26.93719;52;1708.563;2046.899;91.2275;12562.5;7321.891;6551.985;10.48;104;78.75892;103.1535;47.42038;40.33544;300;33.9226;253.6171;243.0495;16.47202;0.5554284
20-03-2019 11:16;2.292329;2.139863;2.36578;1738.537;2.220425;27.04381;52;1742.763;2060.792;91.38;12585;7304.882;6570.116;10.5;104;78.63378;103.4913;47.70348;40.33544;300;33.89556;256.199;248.9377;16.47202;0.5124488
20-03-2019 11:16;2.30166;2.130831;2.377403;1762.211;2.217123;27.24432;52;1747.626;2051.408;90.99333;12526.67;7291.135;6578.813;10.48333;104;78.80898;103.2705;49.53714;40.33544;300;33.85357;257.9385;249.4667;16.47202;0.5025305
20-03-2019 11:16;2.330675;2.109896;2.388014;1755.947;2.220488;27.31756;52;1738.564;2034.035;91.2025;12568;7297.588;6533.048;10.478;104;78.68384;103.4218;49.48959;40.33544;300;33.87772;251.5358;248.3724;16.47202;0.5107958
20-03-2019 11:16;2.384902;2.098186;2.391649;1760.647;2.228746;27.26636;52;1727.484;2035.233;91.19666;12566.67;7318.629;6496.471;10.49333;104;78.68384;103.7018;47.65256;40.33544;300;33.76302;253.7575;245.1373;16.47202;0.4959182
20-03-2019 11:17;2.399268;2.080601;2.387855;1760.708;2.223787;27.03469;52;1718.959;2034.943;91.16;12546.67;7317.683;6522.422;10.48;104;78.73389;103.4445;48.16106;40.33544;300;33.88751;251.9326;247.9327;16.47202;0.5008774
20-03-2019 11:17;2.414735;2.054345;2.382272;1756.111;2.216341;26.75474;52;1715.907;2039.506;90.71;12500;7299.903;6578.813;10.49667;104;78.74015;102.9976;48.06075;40.33544;300;33.85357;243.6393;250.4585;16.47202;0.5422039
20-03-2019 11:17;2.415927;2.045266;2.376312;1774.273;2.207827;26.65532;52;1688.197;2033.509;91.0175;12560;7290.855;6564.084;10.49;104;78.66507;102.7751;47.63784;40.33544;300;33.91525;248.1666;249.9403;16.47202;0.4959182
20-03-2019 11:17;2.413805;2.045929;2.37817;1788.541;2.206368;26.47154;52;1690.537;2052.43;90.79;12513.33;7310.949;6499.276;10.49;104;78.63378;103.1083;49.35958;40.33544;300;34.00195;253.3608;249.0865;16.47202;0.5058366
20-03-2019 11:17;2.423534;2.040059;2.372312;1795.766;2.208285;26.28806;52;1728.42;2057.221;90.94333;12516.67;7339.812;6568.713;10.48;104;78.79646;102.7784;49.00344;40.33544;300;33.83117;256.6506;247.5359;16.47202;0.5078202
20-03-2019 11:17;2.422982;2.02181;2.371176;1770.687;2.1969;26.20225;52;1743.648;2036.931;90.8725;12517.5;7320.629;6524.947;10.4875;104;78.68384;103.0808;49.68777;40.33544;300;33.9519;254.9096;246.6995;16.47202;0.4810407
20-03-2019 11:18;2.413047;1.997703;2.367868;1789.166;2.182138;26.1042;52;1727.586;2047.425;90.99333;12536.67;7290.855;6566.89;10.48;104;78.834;103.0131;51.388;40.33544;300;33.78717;260.0504;249.7147;16.47202;0.5190611
20-03-2019 11:18;2.41404;1.969165;2.370822;1773.144;2.16433;26.11467;52;1744.167;2045.514;90.79333;12506.67;7279.914;6508.254;10.4875;104;78.68384;102.886;52.53595;40.33544;300;33.9519;254.8257;252.4753;16.47202;0.5058366
20-03-2019 11:18;2.418791;1.949259;2.368153;1791.92;2.151543;26.1033;52;1740.79;2048.509;90.99333;12543.33;7298.29;6558.473;10.48667;104;78.81523;102.681;52.28079;40.33544;300;33.84552;257.8164;255.6723;16.47202;0.5083162
20-03-2019 11:18;2.446744;1.942527;2.349595;1790.707;2.16102;26.0217;52;1725.144;2070.291;90.63;12507.5;7323.469;6526.104;10.4925;104;78.65881;103.2003;50.5011;40.33544;300;33.86564;263.6149;250.58;16.47202;0.5058366
20-03-2019 11:18;2.441274;1.941634;2.348936;1768.933;2.155744;26.07409;52;1746.975;2083.192;90.94666;12523.33;7303.339;6536.309;10.49;104;78.78395;102.4608;49.55739;40.33544;300;33.86967;263.92;247.9327;16.47202;0.5306325
20-03-2019 11:18;2.439985;1.943724;2.34798;1778.496;2.156778;26.01879;52;1760.362;2075.181;91.09;12550;7281.386;6539.816;10.48;104;78.75892;103.0808;49.46127;40.33544;300;33.79321;258.9212;248.8584;16.47202;0.4959182
20-03-2019 11:19;2.43041;1.933481;2.34294;1789.303;2.145815;25.75999;52;1765.209;2081.231;90.795;12512.5;7277.493;6537.782;10.488;104;78.6463;103.0325;49.20597;40.33544;300;33.81333;260.7187;247.0797;16.47202;0.5182346
20-03-2019 11:19;2.418236;1.947505;2.336309;1786.007;2.148696;25.75866;52;1744.635;2057.847;91.04;12523.33;7306.846;6557.912;10.47667;104;78.68384;103.2471;48.77417;40.33544;300;33.98123;256.9253;252.9654;16.47202;0.4959182
20-03-2019 11:19;2.393289;1.940414;2.332778;1789.303;2.138116;25.91144;52;1748.48;2088.167;90.49;12476.67;7316.104;6499.557;10.49667;104;78.75892;103.655;50.22807;40.33544;300;33.88752;261.7838;247.7045;16.47202;0.5058366
20-03-2019 11:19;2.397556;1.93255;2.318524;1756.638;2.131603;26.04622;52;1755.5;2088.105;91.11667;12545;7296.747;6570.537;10.48;104;78.77769;103.0076;50.54797;40.33544;300;33.90361;263.1678;246.759;16.47202;0.5091427
20-03-2019 11:19;2.391862;1.941112;2.311568;1761.074;2.132244;26.2438;52;1757.554;2063.642;90.6825;12507.5;7295.484;6567.871;10.4875;104;78.80898;103.2807;48.87021;40.33544;300;33.8911;264.6281;255.8045;16.47202;0.5058366
20-03-2019 11:19;2.383928;1.952381;2.306858;1789.303;2.137199;26.35283;52;1741.894;2090.791;90.88;12500;7284.542;6565.066;10.49333;104;78.73389;103.6083;48.75734;40.33544;300;33.93581;267.4907;250.4718;16.47202;0.5157549
20-03-2019 11:20;2.404744;1.951357;2.307083;1776.699;2.144366;26.40454;52;1744.167;2078.904;90.50667;12473.33;7317.086;6487.493;10.49667;104;78.68384;103.3682;50.07175;40.33544;300;33.95365;257.493;251.3975;16.47202;0.5256733
20-03-2019 11:20;2.425907;1.931138;2.300584;1794.995;2.146066;26.38119;52;1717.723;2081.552;90.82;12510;7327.677;6528.208;10.485;104;78.73389;103.2509;50.41481;40.33544;300;34.01315;257.9217;248.6212;16.47202;0.5008774
20-03-2019 11:20;2.457548;1.914746;2.298183;1768.231;2.141279;26.39739;52;1718.125;2075.944;91.09666;12540;7298.009;6544.586;10.48;104;78.70887;103.12;50.91111;40.33544;300;33.9617;260.1663;251.4933;16.47202;0.5025305
20-03-2019 11:20;2.47865;1.916013;2.295032;1802.502;2.144959;26.54873;52;1759.976;2052.506;90.70667;12500;7283.42;6552.441;10.49;104;78.60876;102.8921;51.64637;40.33544;300;33.92776;261.7838;250.3957;16.47202;0.5025305
20-03-2019 11:20;2.489556;1.936851;2.289305;1771.321;2.159006;26.65542;52;1765.225;2059.098;90.69;12510;7273.601;6491.421;10.485;104;78.71387;103.64;51.27699;40.33544;300;33.72304;259.5239;249.9229;16.47202;0.4959182
20-03-2019 11:20;2.504165;1.95897;2.287244;1771.74;2.177556;26.65156;52;1776.303;2077.215;90.505;12477.5;7320.313;6516.846;10.48;104;78.60876;103.5381;51.75499;40.33544;300;33.8415;265.4704;246.1317;16.47202;0.490959
20-03-2019 11:21;2.481893;1.964607;2.286818;1810.376;2.174137;26.86752;52;1774.685;2076.097;90.7325;12486.67;7336.024;6556.649;10.49;104;78.75892;103.7354;51.88282;40.33544;300;33.78113;257.2122;246.7755;16.47202;0.489306
20-03-2019 11:21;2.478816;1.964568;2.28539;1813.413;2.173926;27.01529;52;1754.681;2080.308;90.63667;12495;7298.851;6564.365;10.48667;104;78.80898;103.4249;53.11291;40.33544;300;33.73284;253.6171;243.2115;16.47202;0.5157549
20-03-2019 11:21;2.496928;1.959143;2.290644;1858.335;2.175689;26.99867;52;1771.725;2078.851;90.985;12550;7269.498;6555.562;10.4775;104;78.78394;103.5788;51.27297;40.33544;300;33.85357;265.3193;239.3334;16.47202;0.5107958
20-03-2019 11:21;2.501742;1.952446;2.286657;1842.176;2.178456;27.10272;52;1743.699;2076.753;90.205;12440;7271.777;6490.579;10.49667;104;78.79646;103.0793;49.16289;40.33544;300;33.72681;260.7828;246.0746;16.47202;0.4959182
20-03-2019 11:21;2.491479;1.939998;2.284446;1816.831;2.160197;27.14457;52;1719.427;2076.387;90.45;12483.33;7316.385;6550.758;10.48333;104;78.68384;103.4445;48.66901;40.33544;300;33.61036;260.3555;241.6775;16.47202;0.5058366
20-03-2019 11:21;2.467244;1.939935;2.280611;1816.892;2.145951;27.03556;52;1743.374;2053.468;90.6925;12526.67;7307.828;6498.575;10.48667;104;78.70261;103.2738;50.10313;40.33544;300;33.70694;262.913;244.7522;16.47202;0.5306325
20-03-2019 11:22;2.417591;1.960313;2.27164;1826.886;2.14956;26.95186;52;1786.201;2093.66;90.8875;12507.5;7281.176;6567.135;10.48333;104;78.72137;103.0732;51.53062;40.33544;300;33.82942;262.8245;242.4222;16.47202;0.490959
20-03-2019 11:22;2.41885;1.934099;2.272912;1826.459;2.142338;26.87868;52;1778.246;2111.132;90.56333;12496.67;7282.719;6521.58;10.495;104;78.70261;102.8626;53.20121;40.33544;300;33.6926;257.2717;243.6545;16.47202;0.5157549
20-03-2019 11:22;2.440592;1.914031;2.278909;1850.709;2.131578;26.64833;52;1794.257;2141.833;90.62;12483.33;7286.366;6547.251;10.49;104;78.73389;102.6754;50.58762;40.33544;300;33.71674;258.027;243.4562;16.47202;0.5025305
20-03-2019 11:22;2.41955;1.937574;2.279833;1840.772;2.136154;26.53931;52;1820.844;2138.109;90.4425;12475;7321.786;6519.266;10.48;104;78.72889;103.2738;50.27544;40.33544;300;33.64098;252.5887;242.3751;16.47202;0.4959182
20-03-2019 11:22;2.399478;1.935403;2.281087;1842.878;2.129925;26.68547;52;1774.401;2123.568;90.55334;12483.33;7316.736;6494.367;10.47;104;78.63379;103.2003;50.99319;40.33544;300;33.74089;254.4839;243.1859;16.47202;0.5653468
20-03-2019 11:22;2.377885;1.953676;2.28557;1844.373;2.128066;26.88552;52;1763.821;2116.121;91.18333;12560;7298.71;6523.685;10.49;104;78.72137;103.0559;50.99052;40.33544;300;33.70869;250.724;241.327;16.47202;0.5083162
20-03-2019 11:23;2.364225;1.997744;2.297849;1800.767;2.154153;27.04142;52;1762.814;2127.855;90.66666;12483.33;7266.026;6563.944;10.475;104;78.6463;103.1159;51.19923;40.33544;300;33.78918;249.453;242.1337;16.47202;0.5008774
20-03-2019 11:23;2.382617;2.019237;2.311686;1798.856;2.173534;27.09265;52;1766.629;2125.246;90.5775;12497.5;7287.909;6521.054;10.485;104;78.63379;102.8392;52.2583;40.33544;300;33.91166;249.1798;239.6029;16.47202;0.5058366
20-03-2019 11:23;2.392401;2.026972;2.311644;1798.856;2.179904;27.12275;52;1780.016;2137.896;89.97;12400;7301.165;6479.357;10.485;104;78.75892;103.0498;52.88346;40.33544;300;34.00369;248.6427;245.5043;16.47202;0.4959182
20-03-2019 11:23;2.40298;2.018018;2.315688;1834.836;2.180413;26.96931;52;1823.677;2123.705;90.6;12500;7289.031;6543.884;10.48;104;78.68384;102.7588;52.88614;40.33544;300;33.9939;249.601;244.083;16.47202;0.4859999
20-03-2019 11:23;2.4061;2.021767;2.31742;1821.546;2.184448;26.80553;52;1811.2;2119.249;90.7125;12500;7288.856;6544.936;10.4875;104;78.6463;103.712;52.66256;40.33544;300;33.93336;245.5528;247.0417;16.47202;0.5322856
20-03-2019 11:23;2.407162;2.048506;2.324951;1836.851;2.201303;26.89685;52;1799.975;2128.267;90.40334;12460;7282.438;6579.935;10.47;104;78.6463;102.4704;51.44564;40.33544;300;33.98296;250.2174;247.612;16.47202;0.4959182
20-03-2019 11:24;2.42318;2.071555;2.336242;1816.419;2.218904;26.9199;52;1781.521;2082.078;90.67667;12496.67;7288.33;6486.932;10.49667;104;78.80898;102.9328;52.70416;40.33544;300;33.9939;242.6062;251.8537;16.47202;0.5058366
20-03-2019 11:24;2.453725;2.070163;2.348764;1816.148;2.228253;26.77126;52;1793.439;2076.753;90.69;12486.67;7306.426;6539.536;10.485;104;78.65881;103.492;52.59755;40.33544;300;33.94386;243.4485;250.0916;16.47202;0.4959182
20-03-2019 11:24;2.464388;2.081391;2.356269;1806.729;2.23928;26.74136;52;1777.208;2098.02;90.055;12406.67;7297.588;6512.322;10.49667;104;78.73389;102.5544;51.18065;40.33544;300;33.95278;247.3884;249.0749;16.47202;0.4810407
20-03-2019 11:24;2.477416;2.074962;2.361287;1834.729;2.240743;26.73399;52;1786.302;2107.759;90.57667;12487.5;7281.176;6557.21;10.48333;104;78.68384;103.0559;50.60064;40.33544;300;33.87142;250.2953;247.4681;16.47202;0.5306325
20-03-2019 11:24;2.48488;2.095957;2.362637;1835.019;2.258807;26.70585;52;1791.45;2116.045;90.74;12520;7270.234;6517.231;10.49;104;78.74015;103.0833;51.39008;40.33544;300;33.90186;247.3487;246.9276;16.47202;0.5405508
20-03-2019 11:24;2.502229;2.115686;2.364971;1811.25;2.270799;26.7739;52;1799.832;2106.397;90.31;12452;7289.803;6510.639;10.48;104;78.73389;103.0808;53.90688;40.33544;300;33.69316;250.4234;247.6516;16.47202;0.5091427
20-03-2019 11:25;2.506335;2.100212;2.366309;1840.772;2.260942;26.81371;52;1801.663;2100.679;90.48;12470;7323.153;6551.179;10.48;104;78.65881;103.0599;52.75254;40.33544;300;33.49821;257.7676;248.8452;16.47202;0.5058366
20-03-2019 11:25;2.501723;2.082193;2.366388;1834.302;2.254585;26.65481;52;1791.918;2097.521;90.24333;12433.33;7309.652;6536.87;10.49;104;78.73389;103.1027;53.04613;40.33544;300;33.54422;253.312;247.5524;16.47202;0.4859999
20-03-2019 11:25;2.499426;2.081364;2.371889;1829.252;2.25236;26.4078;52;1782.132;2079.606;90.55333;12476.67;7267.99;6514.987;10.4925;104;78.73389;103.1762;52.85846;40.33544;300;33.51028;250.7988;245.1456;16.47202;0.4926121
20-03-2019 11:25;2.509248;2.053536;2.374178;1871.809;2.242706;26.07427;52;1746.507;2119.822;90.57;12460;7254.559;6514.952;10.47667;104;78.78394;103.4384;52.44293;40.33544;300;33.60949;253.3608;244.8075;16.47202;0.5124488
20-03-2019 11:25;2.501649;2.036895;2.372852;1825.467;2.233233;25.93383;52;1762.885;2114.992;90.75;12515;7289.487;6544.445;10.48667;104;78.68385;103.5889;52.06918;40.33544;300;33.56032;254.6303;240.5666;16.47202;0.5058366
20-03-2019 11:25;2.483758;2.025217;2.367567;1859.544;2.217469;25.88247;52;1785.29;2099.611;90.21333;12436.67;7303.62;6483.986;10.485;104;78.68384;103.64;51.28786;40.33544;300;33.47808;256.5103;243.6678;16.47202;0.5058366
20-03-2019 11:26;2.459606;2.029889;2.361787;1829.267;2.211452;25.86046;52;1790.982;2128.405;90.815;12470;7290.329;6548.198;10.474;104;78.72138;103.1769;52.33915;40.33544;300;33.40162;254.7173;240.255;16.47202;0.4694692
20-03-2019 11:26;2.468168;2.034804;2.367138;1862.196;2.219751;25.66841;52;1796.129;2121.385;90.81667;12480;7285.524;6521.721;10.48667;104;78.63379;102.9898;52.72448;40.33544;300;33.38955;254.8806;238.6358;16.47202;0.5025305
20-03-2019 11:26;2.469375;1.998752;2.368098;1857.633;2.203634;25.43493;52;1811.409;2107.561;90.87;12525;7277.388;6566.609;10.47667;104;78.834;103.1301;53.28344;40.33544;300;33.54422;261.0269;237.2175;16.47202;0.4760815
20-03-2019 11:26;2.461982;1.976634;2.3627;1851.534;2.18817;25.22973;52;1803.845;2170.245;90.92667;12493.33;7286.646;6477.113;10.48;104;78.65381;103.5691;52.87564;40.33544;300;33.72077;255.3567;237.082;16.47202;0.5405508
20-03-2019 11:26;2.435868;1.977977;2.35437;1853.986;2.174338;25.1525;52;1819.913;2126.253;90.5275;12467.5;7319.366;6514.11;10.49;104;78.73389;103.5045;52.101;40.33544;300;33.57327;255.6466;238.0978;16.47202;0.5058366
20-03-2019 11:26;2.433805;1.968998;2.348381;1879.393;2.168515;25.11408;52;1794.725;2149.416;90.95333;12526.67;7277.108;6539.536;10.48333;104;78.70887;103.1301;51.36356;40.33544;300;33.68455;245.388;237.8589;16.47202;0.4826937
20-03-2019 11:27;2.423068;1.96578;2.341809;1875.547;2.161683;25.1717;52;1813.031;2130.568;90.47334;12463.33;7280.615;6557.21;10.485;104;78.72889;103.2939;51.38152;40.33544;300;33.55988;253.3074;241.5089;16.47202;0.4859999
20-03-2019 11:27;2.407494;1.960134;2.337777;1901.682;2.1538;25.29491;52;1818.428;2149.004;90.755;12505;7280.755;6524.315;10.49333;104;78.78394;103.0777;53.85008;40.33544;300;33.6245;243.2227;239.5136;16.47202;0.490959
20-03-2019 11:27;2.388243;1.966071;2.343533;1878.615;2.151733;25.31249;52;1812.813;2148.653;90.65334;12493.33;7301.937;6479.498;10.48;104;78.73389;103.1769;53.23835;40.33544;300;33.6408;248.1971;238.7499;16.47202;0.5951018
20-03-2019 11:27;2.397288;1.986998;2.344398;1859.663;2.167892;25.39655;52;1797.375;2135.947;90.52333;12493.33;7324.521;6553.984;10.49;104;78.68384;102.5544;52.18361;40.33544;300;33.71674;246.8519;243.3636;16.47202;0.5355917
20-03-2019 11:27;2.397611;2.011015;2.345187;1850.751;2.176146;25.41202;52;1821.398;2142.672;90.88333;12520;7296.431;6563.383;10.49;104;78.79646;103.1769;52.02328;40.26451;300;33.64702;240.47;241.3039;16.47202;0.4760815
20-03-2019 11:27;2.412624;2.020409;2.342782;1863.344;2.187842;25.39032;52;1809.069;2160.8;90.7525;12510;7270.445;6552.722;10.48333;104;78.68384;102.9328;50.74674;40.19357;300;33.57817;247.776;241.0989;16.47202;0.4760815
20-03-2019 11:28;2.409706;2.032887;2.333629;1859.739;2.193022;25.48536;52;1842.405;2169.711;90.645;12482.5;7265.465;6481.742;10.48333;104;78.74015;103.415;50.95093;40.19357;300;33.60861;242.7741;242.2858;16.47202;0.5025305
20-03-2019 11:28;2.39869;2.022459;2.337135;1860.792;2.184432;25.50731;52;1859.678;2179.354;90.78667;12507.5;7294.783;6552.161;10.49;104;78.72889;102.6012;50.82802;40.19357;300;33.70004;243.3234;246.0176;16.47202;0.4859999
20-03-2019 11:28;2.403259;2.005808;2.336587;1861.948;2.177293;25.47573;52;1787.457;2157.626;90.802;12495;7307.478;6518.319;10.4875;104;78.80898;103.6316;49.70888;40.19357;300;33.88752;243.3188;244.8249;16.47202;0.5207142
20-03-2019 11:28;2.436044;2.003769;2.328747;1877.287;2.185123;25.67508;52;1827.502;2162.264;90.67333;12490;7292.538;6558.473;10.5;104;78.70886;102.295;49.33604;40.19357;300;33.89556;238.8098;252.0058;16.47202;0.4959182
20-03-2019 11:28;2.409459;2.021054;2.323671;1905.379;2.190914;25.72748;52;1827.97;2138.598;90.48334;12453.33;7280.895;6527.472;10.48;104;78.73389;102.6012;48.80584;40.19357;300;33.89381;241.593;249.394;16.47202;0.4760815
20-03-2019 11:28;2.408268;2.029819;2.31887;1886.622;2.185117;25.93527;52;1802.365;2145.068;90.76333;12506.67;7293.521;6568.854;10.48;104;78.68384;102.134;48.49096;40.19357;300;33.96975;244.271;253.8771;16.47202;0.5025305
20-03-2019 11:29;2.426984;2.045306;2.318145;1850.05;2.204547;26.13827;52;1800.443;2134.63;90.35;12450;7318.84;6513.164;10.47333;104;78.65881;103.9165;47.46225;40.19357;300;33.78717;242.0447;253.2754;16.47202;0.4959182
20-03-2019 11:29;2.422034;2.063152;2.320856;1891.905;2.209755;26.2882;52;1827.217;2148.302;90.41666;12477.5;7323.539;6502.082;10.48;104;78.63379;103.0365;47.64717;40.19357;300;33.83747;245.9205;248.0087;16.47202;0.5554284
20-03-2019 11:29;2.430413;2.076316;2.322563;1894.621;2.221346;26.31153;52;1842.405;2141.482;90.71333;12503.33;7297.308;6545.287;10.48;104;78.6463;102.7181;49.49801;40.19357;300;33.82942;246.2013;246.7755;16.47202;0.4826937
20-03-2019 11:29;2.45615;2.078321;2.320934;1882.917;2.232607;26.2429;52;1833.402;2150.858;90.2875;12437.5;7267.604;6535.257;10.49;104;78.70887;102.0813;47.96488;40.19357;300;33.91525;245.1545;253.2034;16.47202;0.4879835
20-03-2019 11:29;2.470995;2.080497;2.316698;1905.516;2.237329;26.16239;52;1825.691;2186.206;90.43667;12463.33;7293.24;6556.649;10.49;104;78.78394;103.3743;49.0893;40.19357;300;33.80528;249.4606;258.3635;16.47202;0.489306
20-03-2019 11:29;2.442766;2.065344;2.313911;1877.501;2.225202;26.0902;52;1828.519;2167.193;90.55666;12460;7307.969;6485.249;10.4775;104;78.73389;103.3743;50.89498;40.19357;300;33.81735;254.49;252.4951;16.47202;0.4859999
20-03-2019 11:30;2.450449;2.050151;2.316349;1893.294;2.220406;26.02748;52;1799.908;2132.906;90.76;12496.67;7308.39;6565.347;10.48;104;78.72138;102.6139;52.12649;40.19357;300;33.82942;254.8043;251.5495;16.47202;0.4810407
20-03-2019 11:30;2.446869;2.056997;2.314351;1893.996;2.210833;26.04121;52;1795.972;2174.514;90.8125;12517.5;7289.171;6548.724;10.485;104;78.65881;102.3672;50.44131;40.19357;300;33.91525;262.4979;250.2502;16.47202;0.5083162
20-03-2019 11:30;2.464861;2.046209;2.313791;1875.12;2.208232;26.18954;52;1840.604;2173.404;90.41;12460;7286.366;6578.813;10.5;104;78.73389;102.5269;49.85381;40.19357;300;33.98585;259.6231;250.8486;16.47202;0.4959182
20-03-2019 11:30;2.465611;2.020152;2.312638;1861.193;2.202409;26.26783;52;1857.206;2173.373;90.23;12426.67;7290.013;6491.702;10.47667;104;78.68384;103.0793;48.04419;40.19357;300;34.01174;260.0809;247.4599;16.47202;0.4959182
20-03-2019 11:30;2.465935;2.020657;2.312143;1840.07;2.201854;26.24839;52;1848.997;2182.032;90.74333;12520;7323.54;6557.07;10.49;104;78.75892;102.3972;49.73124;40.19357;300;34.00711;259.2905;251.7901;16.47202;0.4959182
20-03-2019 11:30;2.46473;2.039037;2.315897;1890.852;2.213067;26.25035;52;1848.681;2168.734;90.7725;12510;7298.114;6534.836;10.47667;104;78.73389;102.6245;48.69633;40.19357;300;34.06004;256.5042;256.3897;16.47202;0.4810407
20-03-2019 11:31;2.442895;2.056541;2.327276;1889.036;2.218757;26.24207;52;1861.133;2161.853;90.42333;12460;7297.308;6574.605;10.49;104;78.68384;102.7456;48.88128;40.19357;300;33.88752;264.4816;258.5486;16.47202;0.4826937
20-03-2019 11:31;2.445686;2.046802;2.340763;1869.764;2.206543;26.25309;52;1838.178;2181.933;90.77;12490;7276.266;6507.272;10.4875;104;78.75892;102.5437;49.32472;40.19357;300;33.92776;259.7345;255.7946;16.47202;0.5132754
20-03-2019 11:31;2.447678;2.033031;2.342285;1886.564;2.214636;26.22396;52;1802.884;2168.826;90.46;12465;7308.635;6519.266;10.47667;104;78.68385;102.7415;49.42021;40.19357;300;34.0386;262.0706;256.6947;16.47202;0.4859999
20-03-2019 11:31;2.452483;2.036081;2.342783;1906.92;2.208556;26.29071;52;1854.378;2161.578;90.37667;12470;7330.974;6557.912;10.5;104;78.66507;102.9562;49.72108;40.19357;300;34.07438;262.9343;252.5381;16.47202;0.4826937
20-03-2019 11:31;2.470989;2.028369;2.338656;1924.422;2.214191;26.43111;52;1821.886;2137.194;90.26667;12453.33;7306.847;6546.69;10.485;104;78.68384;102.531;49.68036;40.19357;300;34.03589;261.1978;253.4076;16.47202;0.4826937
20-03-2019 11:31;2.45576;2.015244;2.330252;1917.891;2.197069;26.44093;52;1802.416;2181.048;90.5925;12497.5;7285.384;6558.719;10.49333;104;78.70887;103.0426;49.4777;40.19357;300;33.99031;263.1495;259.7699;16.47202;0.490959
20-03-2019 11:32;2.430915;2.008634;2.340446;1904.814;2.1892;26.37554;52;1828.051;2184.39;90.26334;12436.67;7271.216;6492.403;10.49;104;78.73389;102.6988;50.24741;40.19357;300;34.03414;262.7787;261.329;16.47202;0.5223672
20-03-2019 11:32;2.442918;1.994918;2.342283;1892.943;2.186934;26.33363;52;1857.206;2174.7;90.61;12515;7302.498;6553.984;10.4825;104;78.72138;103.0966;49.67712;40.19357;300;33.9778;265.4704;258.8395;16.47202;0.5058366
20-03-2019 11:32;2.438186;2.017364;2.337718;1895.949;2.196808;26.38177;52;1866.056;2185.87;90.07333;12435;7331.956;6497.172;10.4875;104;78.72889;103.1861;50.01357;40.19357;300;34.04219;268.3864;260.3008;16.47202;0.4826937
20-03-2019 11:32;2.449217;2.037201;2.33738;1909.804;2.208356;26.36559;52;1843.432;2185.786;90.49;12472.5;7286.437;6560.717;10.49;104;78.73389;102.5971;50.54845;40.19357;300;34.05671;259.9039;260.3;16.47202;0.4760815
20-03-2019 11:32;2.450171;2.018126;2.335774;1917.601;2.204134;26.39167;52;1852.893;2214.71;90.81;12526.67;7279.773;6519.476;10.49;104;78.75892;102.3438;49.64441;40.19357;300;33.97692;268.1682;255.8442;16.47202;0.4959182
20-03-2019 11:32;2.426903;2.037308;2.346124;1930.591;2.201224;26.31227;52;1843.432;2200.885;90.64333;12483.33;7279.212;6572.781;10.48333;104;78.74015;103.4218;49.56565;40.19357;300;34.02609;269.0898;256.3004;16.47202;0.4826937
